date,lat_min,lon_min,lon_max,lat_max,prev_fire_point,today_point_count,prev_frp_mean,today_frp_mean,prev_firemask,today_firemask
2022-02-26,36.64865,127.36486,127.5337837837838,36.78378378378383,1,0,0.81,0.0,firemask_output\grid_2022-02-25_lon127.36486_lat36.64865.png,firemask_output\white.png
2022-02-26,36.78378,126.52027,126.6891891891892,36.91891891891897,1,0,3.83,0.0,firemask_output\grid_2022-02-25_lon126.52027_lat36.78378.png,firemask_output\white.png
2022-02-26,36.91892,126.52027,126.6891891891892,37.054054054054106,0,1,0.0,2.86,firemask_output\white.png,firemask_output\grid_2022-02-26_lon126.52027_lat36.91892.png
2022-02-26,36.91892,126.68919,126.85810810810813,37.054054054054106,8,8,2.48625,2.15375,firemask_output\grid_2022-02-25_lon126.68919_lat36.91892.png,firemask_output\grid_2022-02-26_lon126.68919_lat36.91892.png
2022-02-26,36.91892,128.20946,128.3783783783784,37.054054054054106,0,1,0.0,1.09,firemask_output\white.png,firemask_output\grid_2022-02-26_lon128.20946_lat36.91892.png
2022-02-26,37.05405,128.20946,128.3783783783784,37.18918918918924,1,0,1.34,0.0,firemask_output\grid_2022-02-25_lon128.20946_lat37.05405.png,firemask_output\white.png
2022-02-26,37.32432,129.05405,129.22297297297297,37.45945945945952,2,1,1.02,0.86,firemask_output\grid_2022-02-25_lon129.05405_lat37.32432.png,firemask_output\grid_2022-02-26_lon129.05405_lat37.32432.png
2022-02-26,37.45946,126.52027,126.6891891891892,37.59459459459465,1,1,1.05,0.85,firemask_output\grid_2022-02-25_lon126.52027_lat37.45946.png,firemask_output\grid_2022-02-26_lon126.52027_lat37.45946.png
2022-02-26,37.45946,128.88514,129.05405405405406,37.59459459459465,2,2,1.75,1.84,firemask_output\grid_2022-02-25_lon128.88514_lat37.45946.png,firemask_output\grid_2022-02-26_lon128.88514_lat37.45946.png
2022-02-26,37.45946,129.05405,129.22297297297297,37.59459459459465,2,1,1.96,1.87,firemask_output\grid_2022-02-25_lon129.05405_lat37.45946.png,firemask_output\grid_2022-02-26_lon129.05405_lat37.45946.png
2022-02-27,34.62162,127.02703,127.19594594594597,34.75675675675678,1,0,4.74,0.0,firemask_output\grid_2022-02-26_lon127.02703_lat34.62162.png,firemask_output\white.png
2022-02-27,34.89189,126.68919,126.85810810810813,35.02702702702705,1,0,2.23,0.0,firemask_output\grid_2022-02-26_lon126.68919_lat34.89189.png,firemask_output\white.png
2022-02-27,35.02703,126.18243,126.35135135135135,35.16216216216219,1,0,1.98,0.0,firemask_output\grid_2022-02-26_lon126.18243_lat35.02703.png,firemask_output\white.png
2022-02-27,35.02703,128.04054,128.20945945945945,35.16216216216219,1,0,1.59,0.0,firemask_output\grid_2022-02-26_lon128.04054_lat35.02703.png,firemask_output\white.png
2022-02-27,35.02703,128.88514,129.05405405405406,35.16216216216219,1,2,1.99,0.65,firemask_output\grid_2022-02-26_lon128.88514_lat35.02703.png,firemask_output\grid_2022-02-27_lon128.88514_lat35.02703.png
2022-02-27,35.16216,126.85811,127.02702702702705,35.29729729729733,0,1,0.0,2.89,firemask_output\white.png,firemask_output\grid_2022-02-27_lon126.85811_lat35.16216.png
2022-02-27,35.7027,127.53378,127.70270270270272,35.837837837837874,1,0,2.37,0.0,firemask_output\grid_2022-02-26_lon127.53378_lat35.70270.png,firemask_output\white.png
2022-02-27,35.7027,128.5473,128.7162162162162,35.837837837837874,6,3,3.995,2.6333333333333333,firemask_output\grid_2022-02-26_lon128.54730_lat35.70270.png,firemask_output\grid_2022-02-27_lon128.54730_lat35.70270.png
2022-02-27,35.83784,127.02703,127.19594594594597,35.97297297297301,0,1,0.0,1.37,firemask_output\white.png,firemask_output\grid_2022-02-27_lon127.02703_lat35.83784.png
2022-02-27,35.97297,126.52027,126.6891891891892,36.10810810810815,1,0,0.71,0.0,firemask_output\grid_2022-02-26_lon126.52027_lat35.97297.png,firemask_output\white.png
2022-02-27,35.97297,127.19595,127.36486486486488,36.10810810810815,1,0,0.91,0.0,firemask_output\grid_2022-02-26_lon127.19595_lat35.97297.png,firemask_output\white.png
2022-02-27,35.97297,129.22297,129.39189189189187,36.10810810810815,4,1,1.6925,2.45,firemask_output\grid_2022-02-26_lon129.22297_lat35.97297.png,firemask_output\grid_2022-02-27_lon129.22297_lat35.97297.png
2022-02-27,35.97297,129.39189,129.5608108108108,36.10810810810815,4,4,2.21,1.4,firemask_output\grid_2022-02-26_lon129.39189_lat35.97297.png,firemask_output\grid_2022-02-27_lon129.39189_lat35.97297.png
2022-02-27,36.37838,128.04054,128.20945945945945,36.51351351351356,2,0,11.42,0.0,firemask_output\grid_2022-02-26_lon128.04054_lat36.37838.png,firemask_output\white.png
2022-02-27,36.91892,126.52027,126.6891891891892,37.054054054054106,1,1,2.86,3.15,firemask_output\grid_2022-02-26_lon126.52027_lat36.91892.png,firemask_output\grid_2022-02-27_lon126.52027_lat36.91892.png
2022-02-27,36.91892,126.68919,126.85810810810813,37.054054054054106,8,6,2.15375,2.786666666666667,firemask_output\grid_2022-02-26_lon126.68919_lat36.91892.png,firemask_output\grid_2022-02-27_lon126.68919_lat36.91892.png
2022-02-27,36.91892,128.20946,128.3783783783784,37.054054054054106,1,3,1.09,1.0966666666666665,firemask_output\grid_2022-02-26_lon128.20946_lat36.91892.png,firemask_output\grid_2022-02-27_lon128.20946_lat36.91892.png
2022-02-27,37.05405,128.20946,128.3783783783784,37.18918918918924,0,1,0.0,1.07,firemask_output\white.png,firemask_output\grid_2022-02-27_lon128.20946_lat37.05405.png
2022-02-27,37.32432,129.05405,129.22297297297297,37.45945945945952,1,5,0.86,0.7380000000000001,firemask_output\grid_2022-02-26_lon129.05405_lat37.32432.png,firemask_output\grid_2022-02-27_lon129.05405_lat37.32432.png
2022-02-27,37.45946,126.52027,126.6891891891892,37.59459459459465,1,0,0.85,0.0,firemask_output\grid_2022-02-26_lon126.52027_lat37.45946.png,firemask_output\white.png
2022-02-27,37.45946,128.88514,129.05405405405406,37.59459459459465,2,2,1.84,1.41,firemask_output\grid_2022-02-26_lon128.88514_lat37.45946.png,firemask_output\grid_2022-02-27_lon128.88514_lat37.45946.png
2022-02-27,37.45946,129.05405,129.22297297297297,37.59459459459465,1,1,1.87,1.57,firemask_output\grid_2022-02-26_lon129.05405_lat37.45946.png,firemask_output\grid_2022-02-27_lon129.05405_lat37.45946.png
2022-02-27,37.59459,128.88514,129.05405405405406,37.72972972972979,0,1,0.0,0.91,firemask_output\white.png,firemask_output\grid_2022-02-27_lon128.88514_lat37.59459.png
2022-02-28,35.02703,128.88514,129.05405405405406,35.16216216216219,2,1,0.65,3.3,firemask_output\grid_2022-02-27_lon128.88514_lat35.02703.png,firemask_output\grid_2022-02-28_lon128.88514_lat35.02703.png
2022-02-28,35.16216,126.85811,127.02702702702705,35.29729729729733,1,0,2.89,0.0,firemask_output\grid_2022-02-27_lon126.85811_lat35.16216.png,firemask_output\white.png
2022-02-28,35.56757,128.04054,128.20945945945945,35.70270270270274,0,3,0.0,80.65333333333334,firemask_output\white.png,firemask_output\grid_2022-02-28_lon128.04054_lat35.56757.png
2022-02-28,35.7027,126.85811,127.02702702702705,35.837837837837874,0,2,0.0,5.94,firemask_output\white.png,firemask_output\grid_2022-02-28_lon126.85811_lat35.70270.png
2022-02-28,35.7027,128.5473,128.7162162162162,35.837837837837874,3,0,2.6333333333333333,0.0,firemask_output\grid_2022-02-27_lon128.54730_lat35.70270.png,firemask_output\white.png
2022-02-28,35.83784,127.02703,127.19594594594597,35.97297297297301,1,0,1.37,0.0,firemask_output\grid_2022-02-27_lon127.02703_lat35.83784.png,firemask_output\white.png
2022-02-28,35.97297,129.22297,129.39189189189187,36.10810810810815,1,0,2.45,0.0,firemask_output\grid_2022-02-27_lon129.22297_lat35.97297.png,firemask_output\white.png
2022-02-28,35.97297,129.39189,129.5608108108108,36.10810810810815,4,1,1.4,2.5,firemask_output\grid_2022-02-27_lon129.39189_lat35.97297.png,firemask_output\grid_2022-02-28_lon129.39189_lat35.97297.png
2022-02-28,36.91892,126.52027,126.6891891891892,37.054054054054106,1,0,3.15,0.0,firemask_output\grid_2022-02-27_lon126.52027_lat36.91892.png,firemask_output\white.png
2022-02-28,36.91892,126.68919,126.85810810810813,37.054054054054106,6,0,2.786666666666667,0.0,firemask_output\grid_2022-02-27_lon126.68919_lat36.91892.png,firemask_output\white.png
2022-02-28,36.91892,128.20946,128.3783783783784,37.054054054054106,3,0,1.0966666666666665,0.0,firemask_output\grid_2022-02-27_lon128.20946_lat36.91892.png,firemask_output\white.png
2022-02-28,37.05405,128.20946,128.3783783783784,37.18918918918924,1,0,1.07,0.0,firemask_output\grid_2022-02-27_lon128.20946_lat37.05405.png,firemask_output\white.png
2022-02-28,37.32432,129.05405,129.22297297297297,37.45945945945952,5,2,0.7380000000000001,1.1,firemask_output\grid_2022-02-27_lon129.05405_lat37.32432.png,firemask_output\grid_2022-02-28_lon129.05405_lat37.32432.png
2022-02-28,37.45946,128.88514,129.05405405405406,37.59459459459465,2,0,1.41,0.0,firemask_output\grid_2022-02-27_lon128.88514_lat37.45946.png,firemask_output\white.png
2022-02-28,37.45946,129.05405,129.22297297297297,37.59459459459465,1,1,1.57,1.24,firemask_output\grid_2022-02-27_lon129.05405_lat37.45946.png,firemask_output\grid_2022-02-28_lon129.05405_lat37.45946.png
2022-02-28,37.59459,128.88514,129.05405405405406,37.72972972972979,1,0,0.91,0.0,firemask_output\grid_2022-02-27_lon128.88514_lat37.59459.png,firemask_output\white.png
2022-03-01,33.27027,126.35135,126.52027027027027,33.40540540540541,0,1,0.0,0.6,firemask_output\white.png,firemask_output\grid_2022-03-01_lon126.35135_lat33.27027.png
2022-03-01,35.02703,128.71622,128.88513513513513,35.16216216216219,0,2,0.0,0.81,firemask_output\white.png,firemask_output\grid_2022-03-01_lon128.71622_lat35.02703.png
2022-03-01,35.02703,128.88514,129.05405405405406,35.16216216216219,1,1,3.3,1.57,firemask_output\grid_2022-02-28_lon128.88514_lat35.02703.png,firemask_output\grid_2022-03-01_lon128.88514_lat35.02703.png
2022-03-01,35.43243,129.22297,129.39189189189187,35.5675675675676,0,1,0.0,1.28,firemask_output\white.png,firemask_output\grid_2022-03-01_lon129.22297_lat35.43243.png
2022-03-01,35.56757,128.04054,128.20945945945945,35.70270270270274,3,2,80.65333333333334,2.85,firemask_output\grid_2022-02-28_lon128.04054_lat35.56757.png,firemask_output\grid_2022-03-01_lon128.04054_lat35.56757.png
2022-03-01,35.7027,126.85811,127.02702702702705,35.837837837837874,2,0,5.94,0.0,firemask_output\grid_2022-02-28_lon126.85811_lat35.70270.png,firemask_output\white.png
2022-03-01,35.83784,126.52027,126.6891891891892,35.97297297297301,0,1,0.0,0.76,firemask_output\white.png,firemask_output\grid_2022-03-01_lon126.52027_lat35.83784.png
2022-03-01,35.97297,129.22297,129.39189189189187,36.10810810810815,0,4,0.0,1.2325,firemask_output\white.png,firemask_output\grid_2022-03-01_lon129.22297_lat35.97297.png
2022-03-01,35.97297,129.39189,129.5608108108108,36.10810810810815,1,2,2.5,1.06,firemask_output\grid_2022-02-28_lon129.39189_lat35.97297.png,firemask_output\grid_2022-03-01_lon129.39189_lat35.97297.png
2022-03-01,36.78378,126.52027,126.6891891891892,36.91891891891897,0,1,0.0,1.58,firemask_output\white.png,firemask_output\grid_2022-03-01_lon126.52027_lat36.78378.png
2022-03-01,36.91892,126.35135,126.52027027027027,37.054054054054106,0,1,0.0,0.78,firemask_output\white.png,firemask_output\grid_2022-03-01_lon126.35135_lat36.91892.png
2022-03-01,36.91892,126.52027,126.6891891891892,37.054054054054106,0,1,0.0,2.18,firemask_output\white.png,firemask_output\grid_2022-03-01_lon126.52027_lat36.91892.png
2022-03-01,36.91892,126.68919,126.85810810810813,37.054054054054106,0,8,0.0,1.18875,firemask_output\white.png,firemask_output\grid_2022-03-01_lon126.68919_lat36.91892.png
2022-03-01,36.91892,128.20946,128.3783783783784,37.054054054054106,0,2,0.0,2.415,firemask_output\white.png,firemask_output\grid_2022-03-01_lon128.20946_lat36.91892.png
2022-03-01,37.18919,128.20946,128.3783783783784,37.32432432432438,0,2,0.0,1.3050000000000002,firemask_output\white.png,firemask_output\grid_2022-03-01_lon128.20946_lat37.18919.png
2022-03-01,37.32432,129.05405,129.22297297297297,37.45945945945952,2,2,1.1,1.135,firemask_output\grid_2022-02-28_lon129.05405_lat37.32432.png,firemask_output\grid_2022-03-01_lon129.05405_lat37.32432.png
2022-03-01,37.45946,126.52027,126.6891891891892,37.59459459459465,0,3,0.0,0.6733333333333333,firemask_output\white.png,firemask_output\grid_2022-03-01_lon126.52027_lat37.45946.png
2022-03-01,37.45946,128.88514,129.05405405405406,37.59459459459465,0,1,0.0,1.7,firemask_output\white.png,firemask_output\grid_2022-03-01_lon128.88514_lat37.45946.png
2022-03-01,37.45946,129.05405,129.22297297297297,37.59459459459465,1,1,1.24,2.83,firemask_output\grid_2022-02-28_lon129.05405_lat37.45946.png,firemask_output\grid_2022-03-01_lon129.05405_lat37.45946.png
2022-03-04,33.27027,126.35135,126.52027027027027,33.40540540540541,1,0,0.6,0.0,firemask_output\grid_2022-03-01_lon126.35135_lat33.27027.png,firemask_output\white.png
2022-03-04,34.89189,126.68919,126.85810810810813,35.02702702702705,0,2,0.0,11.03,firemask_output\white.png,firemask_output\grid_2022-03-04_lon126.68919_lat34.89189.png
2022-03-04,35.02703,128.71622,128.88513513513513,35.16216216216219,2,0,0.81,0.0,firemask_output\grid_2022-03-01_lon128.71622_lat35.02703.png,firemask_output\white.png
2022-03-04,35.02703,128.88514,129.05405405405406,35.16216216216219,0,1,0.0,1.04,firemask_output\white.png,firemask_output\grid_2022-03-04_lon128.88514_lat35.02703.png
2022-03-04,35.2973,127.53378,127.70270270270272,35.43243243243246,0,1,0.0,1.51,firemask_output\white.png,firemask_output\grid_2022-03-04_lon127.53378_lat35.29730.png
2022-03-04,35.43243,129.22297,129.39189189189187,35.5675675675676,1,0,1.28,0.0,firemask_output\grid_2022-03-01_lon129.22297_lat35.43243.png,firemask_output\white.png
2022-03-04,35.56757,128.04054,128.20945945945945,35.70270270270274,2,0,2.85,0.0,firemask_output\grid_2022-03-01_lon128.04054_lat35.56757.png,firemask_output\white.png
2022-03-04,35.83784,126.52027,126.6891891891892,35.97297297297301,1,0,0.76,0.0,firemask_output\grid_2022-03-01_lon126.52027_lat35.83784.png,firemask_output\white.png
2022-03-04,35.97297,129.22297,129.39189189189187,36.10810810810815,0,6,0.0,2.255,firemask_output\white.png,firemask_output\grid_2022-03-04_lon129.22297_lat35.97297.png
2022-03-04,35.97297,129.39189,129.5608108108108,36.10810810810815,0,9,0.0,1.9222222222222225,firemask_output\white.png,firemask_output\grid_2022-03-04_lon129.39189_lat35.97297.png
2022-03-04,36.78378,126.52027,126.6891891891892,36.91891891891897,1,0,1.58,0.0,firemask_output\grid_2022-03-01_lon126.52027_lat36.78378.png,firemask_output\white.png
2022-03-04,36.91892,126.35135,126.52027027027027,37.054054054054106,1,0,0.78,0.0,firemask_output\grid_2022-03-01_lon126.35135_lat36.91892.png,firemask_output\white.png
2022-03-04,36.91892,126.52027,126.6891891891892,37.054054054054106,0,2,0.0,1.4500000000000002,firemask_output\white.png,firemask_output\grid_2022-03-04_lon126.52027_lat36.91892.png
2022-03-04,36.91892,126.68919,126.85810810810813,37.054054054054106,0,2,0.0,1.89,firemask_output\white.png,firemask_output\grid_2022-03-04_lon126.68919_lat36.91892.png
2022-03-04,36.91892,128.20946,128.3783783783784,37.054054054054106,0,1,0.0,2.37,firemask_output\white.png,firemask_output\grid_2022-03-04_lon128.20946_lat36.91892.png
2022-03-04,36.91892,129.22297,129.39189189189187,37.054054054054106,0,113,0.0,18.69407079646017,firemask_output\white.png,firemask_output\grid_2022-03-04_lon129.22297_lat36.91892.png
2022-03-04,36.91892,129.39189,129.5608108108108,37.054054054054106,0,6,0.0,2.043333333333333,firemask_output\white.png,firemask_output\grid_2022-03-04_lon129.39189_lat36.91892.png
2022-03-04,37.05405,128.5473,128.7162162162162,37.18918918918924,0,7,0.0,3.9042857142857135,firemask_output\white.png,firemask_output\grid_2022-03-04_lon128.54730_lat37.05405.png
2022-03-04,37.05405,129.22297,129.39189189189187,37.18918918918924,0,307,0.0,24.968990228013027,firemask_output\white.png,firemask_output\grid_2022-03-04_lon129.22297_lat37.05405.png
2022-03-04,37.18919,128.20946,128.3783783783784,37.32432432432438,2,0,1.3050000000000002,0.0,firemask_output\grid_2022-03-01_lon128.20946_lat37.18919.png,firemask_output\white.png
2022-03-04,37.32432,129.05405,129.22297297297297,37.45945945945952,0,1,0.0,0.62,firemask_output\white.png,firemask_output\grid_2022-03-04_lon129.05405_lat37.32432.png
2022-03-04,37.45946,126.52027,126.6891891891892,37.59459459459465,3,0,0.6733333333333333,0.0,firemask_output\grid_2022-03-01_lon126.52027_lat37.45946.png,firemask_output\white.png
2022-03-04,37.45946,128.88514,129.05405405405406,37.59459459459465,0,48,0.0,7.602708333333335,firemask_output\white.png,firemask_output\grid_2022-03-04_lon128.88514_lat37.45946.png
2022-03-04,37.45946,129.05405,129.22297297297297,37.59459459459465,0,2,0.0,3.305,firemask_output\white.png,firemask_output\grid_2022-03-04_lon129.05405_lat37.45946.png
2022-03-04,37.72973,128.71622,128.88513513513513,37.86486486486493,0,6,0.0,1.7433333333333334,firemask_output\white.png,firemask_output\grid_2022-03-04_lon128.71622_lat37.72973.png
2022-03-05,34.89189,126.68919,126.85810810810813,35.02702702702705,2,0,11.03,0.0,firemask_output\grid_2022-03-04_lon126.68919_lat34.89189.png,firemask_output\white.png
2022-03-05,35.02703,128.88514,129.05405405405406,35.16216216216219,1,5,1.04,1.674,firemask_output\grid_2022-03-04_lon128.88514_lat35.02703.png,firemask_output\grid_2022-03-05_lon128.88514_lat35.02703.png
2022-03-05,35.16216,129.05405,129.22297297297297,35.29729729729733,0,4,0.0,3.645,firemask_output\white.png,firemask_output\grid_2022-03-05_lon129.05405_lat35.16216.png
2022-03-05,35.2973,127.53378,127.70270270270272,35.43243243243246,1,0,1.51,0.0,firemask_output\grid_2022-03-04_lon127.53378_lat35.29730.png,firemask_output\white.png
2022-03-05,35.56757,126.85811,127.02702702702705,35.70270270270274,0,1,0.0,4.7,firemask_output\white.png,firemask_output\grid_2022-03-05_lon126.85811_lat35.56757.png
2022-03-05,35.7027,128.5473,128.7162162162162,35.837837837837874,0,8,0.0,3.015,firemask_output\white.png,firemask_output\grid_2022-03-05_lon128.54730_lat35.70270.png
2022-03-05,35.97297,129.22297,129.39189189189187,36.10810810810815,6,3,2.255,2.623333333333333,firemask_output\grid_2022-03-04_lon129.22297_lat35.97297.png,firemask_output\grid_2022-03-05_lon129.22297_lat35.97297.png
2022-03-05,35.97297,129.39189,129.5608108108108,36.10810810810815,9,1,1.9222222222222225,2.96,firemask_output\grid_2022-03-04_lon129.39189_lat35.97297.png,firemask_output\grid_2022-03-05_lon129.39189_lat35.97297.png
2022-03-05,36.91892,126.52027,126.6891891891892,37.054054054054106,2,0,1.4500000000000002,0.0,firemask_output\grid_2022-03-04_lon126.52027_lat36.91892.png,firemask_output\white.png
2022-03-05,36.91892,126.68919,126.85810810810813,37.054054054054106,2,5,1.89,1.718,firemask_output\grid_2022-03-04_lon126.68919_lat36.91892.png,firemask_output\grid_2022-03-05_lon126.68919_lat36.91892.png
2022-03-05,36.91892,128.20946,128.3783783783784,37.054054054054106,1,4,2.37,1.5,firemask_output\grid_2022-03-04_lon128.20946_lat36.91892.png,firemask_output\grid_2022-03-05_lon128.20946_lat36.91892.png
2022-03-05,36.91892,129.22297,129.39189189189187,37.054054054054106,113,123,18.69407079646017,25.10943089430895,firemask_output\grid_2022-03-04_lon129.22297_lat36.91892.png,firemask_output\grid_2022-03-05_lon129.22297_lat36.91892.png
2022-03-05,36.91892,129.39189,129.5608108108108,37.054054054054106,6,18,2.043333333333333,42.589444444444446,firemask_output\grid_2022-03-04_lon129.39189_lat36.91892.png,firemask_output\grid_2022-03-05_lon129.39189_lat36.91892.png
2022-03-05,37.05405,128.5473,128.7162162162162,37.18918918918924,7,24,3.9042857142857135,5.29625,firemask_output\grid_2022-03-04_lon128.54730_lat37.05405.png,firemask_output\grid_2022-03-05_lon128.54730_lat37.05405.png
2022-03-05,37.05405,129.22297,129.39189189189187,37.18918918918924,307,102,24.968990228013027,7.840294117647058,firemask_output\grid_2022-03-04_lon129.22297_lat37.05405.png,firemask_output\grid_2022-03-05_lon129.22297_lat37.05405.png
2022-03-05,37.05405,129.39189,129.5608108108108,37.18918918918924,0,5,0.0,8.179999999999998,firemask_output\white.png,firemask_output\grid_2022-03-05_lon129.39189_lat37.05405.png
2022-03-05,37.32432,126.85811,127.02702702702705,37.45945945945952,0,5,0.0,2.332,firemask_output\white.png,firemask_output\grid_2022-03-05_lon126.85811_lat37.32432.png
2022-03-05,37.32432,129.05405,129.22297297297297,37.45945945945952,1,2,0.62,1.175,firemask_output\grid_2022-03-04_lon129.05405_lat37.32432.png,firemask_output\grid_2022-03-05_lon129.05405_lat37.32432.png
2022-03-05,37.45946,128.88514,129.05405405405406,37.59459459459465,48,97,7.602708333333335,12.73721649484536,firemask_output\grid_2022-03-04_lon128.88514_lat37.45946.png,firemask_output\grid_2022-03-05_lon128.88514_lat37.45946.png
2022-03-05,37.45946,129.05405,129.22297297297297,37.59459459459465,2,126,3.305,23.077777777777783,firemask_output\grid_2022-03-04_lon129.05405_lat37.45946.png,firemask_output\grid_2022-03-05_lon129.05405_lat37.45946.png
2022-03-05,37.72973,128.71622,128.88513513513513,37.86486486486493,6,1,1.7433333333333334,3.56,firemask_output\grid_2022-03-04_lon128.71622_lat37.72973.png,firemask_output\grid_2022-03-05_lon128.71622_lat37.72973.png
2022-03-06,35.02703,128.71622,128.88513513513513,35.16216216216219,0,1,0.0,1.29,firemask_output\white.png,firemask_output\grid_2022-03-06_lon128.71622_lat35.02703.png
2022-03-06,35.02703,128.88514,129.05405405405406,35.16216216216219,5,0,1.674,0.0,firemask_output\grid_2022-03-05_lon128.88514_lat35.02703.png,firemask_output\white.png
2022-03-06,35.16216,127.87162,128.04054054054055,35.29729729729733,0,1,0.0,30.76,firemask_output\white.png,firemask_output\grid_2022-03-06_lon127.87162_lat35.16216.png
2022-03-06,35.16216,129.05405,129.22297297297297,35.29729729729733,4,3,3.645,4.05,firemask_output\grid_2022-03-05_lon129.05405_lat35.16216.png,firemask_output\grid_2022-03-06_lon129.05405_lat35.16216.png
2022-03-06,35.56757,126.85811,127.02702702702705,35.70270270270274,1,0,4.7,0.0,firemask_output\grid_2022-03-05_lon126.85811_lat35.56757.png,firemask_output\white.png
2022-03-06,35.7027,128.5473,128.7162162162162,35.837837837837874,8,4,3.015,5.745,firemask_output\grid_2022-03-05_lon128.54730_lat35.70270.png,firemask_output\grid_2022-03-06_lon128.54730_lat35.70270.png
2022-03-06,35.97297,129.22297,129.39189189189187,36.10810810810815,3,2,2.623333333333333,4.625,firemask_output\grid_2022-03-05_lon129.22297_lat35.97297.png,firemask_output\grid_2022-03-06_lon129.22297_lat35.97297.png
2022-03-06,35.97297,129.39189,129.5608108108108,36.10810810810815,1,0,2.96,0.0,firemask_output\grid_2022-03-05_lon129.39189_lat35.97297.png,firemask_output\white.png
2022-03-06,36.91892,126.68919,126.85810810810813,37.054054054054106,5,1,1.718,3.27,firemask_output\grid_2022-03-05_lon126.68919_lat36.91892.png,firemask_output\grid_2022-03-06_lon126.68919_lat36.91892.png
2022-03-06,36.91892,128.20946,128.3783783783784,37.054054054054106,4,0,1.5,0.0,firemask_output\grid_2022-03-05_lon128.20946_lat36.91892.png,firemask_output\white.png
2022-03-06,36.91892,129.22297,129.39189189189187,37.054054054054106,123,101,25.10943089430895,8.876435643564356,firemask_output\grid_2022-03-05_lon129.22297_lat36.91892.png,firemask_output\grid_2022-03-06_lon129.22297_lat36.91892.png
2022-03-06,36.91892,129.39189,129.5608108108108,37.054054054054106,18,0,42.589444444444446,0.0,firemask_output\grid_2022-03-05_lon129.39189_lat36.91892.png,firemask_output\white.png
2022-03-06,37.05405,128.5473,128.7162162162162,37.18918918918924,24,12,5.29625,9.635833333333334,firemask_output\grid_2022-03-05_lon128.54730_lat37.05405.png,firemask_output\grid_2022-03-06_lon128.54730_lat37.05405.png
2022-03-06,37.05405,129.22297,129.39189189189187,37.18918918918924,102,40,7.840294117647058,6.01075,firemask_output\grid_2022-03-05_lon129.22297_lat37.05405.png,firemask_output\grid_2022-03-06_lon129.22297_lat37.05405.png
2022-03-06,37.05405,129.39189,129.5608108108108,37.18918918918924,5,0,8.179999999999998,0.0,firemask_output\grid_2022-03-05_lon129.39189_lat37.05405.png,firemask_output\white.png
2022-03-06,37.32432,126.85811,127.02702702702705,37.45945945945952,5,0,2.332,0.0,firemask_output\grid_2022-03-05_lon126.85811_lat37.32432.png,firemask_output\white.png
2022-03-06,37.32432,129.05405,129.22297297297297,37.45945945945952,2,1,1.175,0.93,firemask_output\grid_2022-03-05_lon129.05405_lat37.32432.png,firemask_output\grid_2022-03-06_lon129.05405_lat37.32432.png
2022-03-06,37.45946,128.88514,129.05405405405406,37.59459459459465,97,40,12.73721649484536,6.61425,firemask_output\grid_2022-03-05_lon128.88514_lat37.45946.png,firemask_output\grid_2022-03-06_lon128.88514_lat37.45946.png
2022-03-06,37.45946,129.05405,129.22297297297297,37.59459459459465,126,7,23.077777777777783,5.134285714285714,firemask_output\grid_2022-03-05_lon129.05405_lat37.45946.png,firemask_output\grid_2022-03-06_lon129.05405_lat37.45946.png
2022-03-06,37.72973,128.71622,128.88513513513513,37.86486486486493,1,0,3.56,0.0,firemask_output\grid_2022-03-05_lon128.71622_lat37.72973.png,firemask_output\white.png
2022-03-07,35.02703,128.71622,128.88513513513513,35.16216216216219,1,1,1.29,1.73,firemask_output\grid_2022-03-06_lon128.71622_lat35.02703.png,firemask_output\grid_2022-03-07_lon128.71622_lat35.02703.png
2022-03-07,35.02703,128.88514,129.05405405405406,35.16216216216219,0,1,0.0,1.77,firemask_output\white.png,firemask_output\grid_2022-03-07_lon128.88514_lat35.02703.png
2022-03-07,35.16216,127.87162,128.04054054054055,35.29729729729733,1,0,30.76,0.0,firemask_output\grid_2022-03-06_lon127.87162_lat35.16216.png,firemask_output\white.png
2022-03-07,35.16216,129.05405,129.22297297297297,35.29729729729733,3,0,4.05,0.0,firemask_output\grid_2022-03-06_lon129.05405_lat35.16216.png,firemask_output\white.png
2022-03-07,35.2973,127.19595,127.36486486486488,35.43243243243246,0,1,0.0,6.85,firemask_output\white.png,firemask_output\grid_2022-03-07_lon127.19595_lat35.29730.png
2022-03-07,35.43243,129.22297,129.39189189189187,35.5675675675676,0,2,0.0,1.12,firemask_output\white.png,firemask_output\grid_2022-03-07_lon129.22297_lat35.43243.png
2022-03-07,35.7027,128.5473,128.7162162162162,35.837837837837874,4,12,5.745,2.0391666666666666,firemask_output\grid_2022-03-06_lon128.54730_lat35.70270.png,firemask_output\grid_2022-03-07_lon128.54730_lat35.70270.png
2022-03-07,35.97297,129.22297,129.39189189189187,36.10810810810815,2,4,4.625,1.155,firemask_output\grid_2022-03-06_lon129.22297_lat35.97297.png,firemask_output\grid_2022-03-07_lon129.22297_lat35.97297.png
2022-03-07,35.97297,129.39189,129.5608108108108,36.10810810810815,0,5,0.0,1.12,firemask_output\white.png,firemask_output\grid_2022-03-07_lon129.39189_lat35.97297.png
2022-03-07,36.78378,126.52027,126.6891891891892,36.91891891891897,0,1,0.0,2.29,firemask_output\white.png,firemask_output\grid_2022-03-07_lon126.52027_lat36.78378.png
